snapshot,nodes,edges,density,communities,new_nodes,removed_nodes,new_edges,removed_edges,pagerank_max,pagerank_mean,dominant_node,dominant_score,dominance_ratio,top_pagerank
2018-05-01,4,6,0.5,1,0,0,0,0,0.3208333333333333,0.24999999999999997,India,0.3208333333333333,1.0,"[('India', 0.3208333333333333), ('Kenya', 0.3208333333333333), ('New Zealand', 0.3208333333333333), ('Taiwan', 0.037500000000000006)]"
2019-05-01,4,5,0.4166666666666667,1,3,3,5,6,0.32640979041328966,0.24999999999999994,North Korea,0.32640979041328966,1.016403661057806,"[('North Korea', 0.32640979041328966), ('Tajikistan', 0.32114188773541397), ('Syria', 0.3149483218512962), ('India', 0.037500000000000006)]"
2024-09-01,3,2,0.3333333333333333,1,1,2,2,5,0.5744685965480859,0.3333333333333333,Syria,0.5744685965480859,2.7000056488803987,"[('Syria', 0.5744685965480859), ('India', 0.212765701725957), ('Mauritius', 0.212765701725957)]"
