snapshot,nodes,edges,density,communities,new_nodes,removed_nodes,new_edges,removed_edges,pagerank_max,pagerank_mean,dominant_node,dominant_score,dominance_ratio,top_pagerank
1928-05-01,3,3,0.5,1,0,0,0,0,0.5208692975273159,0.3333333333333333,Latvia,0.5208692975273159,1.849999099124769,"[('Latvia', 0.5208692975273159), ('Estonia', 0.28155110874039785), ('Lithuania', 0.19757959373228617)]"
1929-05-01,3,2,0.3333333333333333,1,0,0,0,1,0.37012974744707666,0.3333333333333332,Estonia,0.37012974744707666,1.0,"[('Estonia', 0.37012974744707666), ('Latvia', 0.37012974744707666), ('Lithuania', 0.25974050510584634)]"
1930-05-01,3,2,0.3333333333333333,1,0,0,2,2,0.37012974744707666,0.3333333333333332,Latvia,0.37012974744707666,1.0,"[('Latvia', 0.37012974744707666), ('Lithuania', 0.37012974744707666), ('Estonia', 0.25974050510584634)]"
1931-05-01,3,2,0.3333333333333333,1,0,0,2,2,0.37012974744707666,0.3333333333333332,Estonia,0.37012974744707666,1.0,"[('Estonia', 0.37012974744707666), ('Latvia', 0.37012974744707666), ('Lithuania', 0.25974050510584634)]"
1931-09-01,2,1,0.5,1,0,1,1,2,0.649122638064138,0.4999999999999999,Estonia,0.649122638064138,1.849998627676622,"[('Estonia', 0.649122638064138), ('Latvia', 0.3508773619358619)]"
1932-05-01,3,3,0.5,1,1,0,3,1,0.5208692975273159,0.3333333333333333,Latvia,0.5208692975273159,1.849999099124769,"[('Latvia', 0.5208692975273159), ('Lithuania', 0.28155110874039785), ('Estonia', 0.19757959373228617)]"
1933-09-01,2,1,0.5,1,0,1,0,2,0.649122638064138,0.4999999999999999,Latvia,0.649122638064138,1.849998627676622,"[('Latvia', 0.649122638064138), ('Estonia', 0.3508773619358619)]"
1935-05-01,2,1,0.5,1,1,1,1,1,0.649122638064138,0.4999999999999999,Lithuania,0.649122638064138,1.849998627676622,"[('Lithuania', 0.649122638064138), ('Estonia', 0.3508773619358619)]"
1936-05-01,3,3,0.5,1,1,0,3,1,0.5208692975273159,0.3333333333333333,Latvia,0.5208692975273159,1.849999099124769,"[('Latvia', 0.5208692975273159), ('Estonia', 0.28155110874039785), ('Lithuania', 0.19757959373228617)]"
1937-09-01,3,2,0.3333333333333333,1,0,0,0,1,0.47441161634059764,0.3333333333333332,Latvia,0.47441161634059764,1.390536574672424,"[('Latvia', 0.47441161634059764), ('Estonia', 0.3411716203526378), ('Lithuania', 0.1844167633067642)]"
1938-09-01,2,1,0.5,1,0,1,0,1,0.649122638064138,0.4999999999999999,Estonia,0.649122638064138,1.849998627676622,"[('Estonia', 0.649122638064138), ('Lithuania', 0.3508773619358619)]"
1940-09-01,2,1,0.5,1,1,1,1,1,0.649122638064138,0.4999999999999999,Latvia,0.649122638064138,1.849998627676622,"[('Latvia', 0.649122638064138), ('Lithuania', 0.3508773619358619)]"
1948-09-01,3,2,0.3333333333333333,1,1,0,2,1,0.5744685965480859,0.3333333333333333,Lithuania,0.5744685965480859,2.7000056488803987,"[('Lithuania', 0.5744685965480859), ('Estonia', 0.212765701725957), ('Latvia', 0.212765701725957)]"
1949-09-01,3,3,0.5,1,0,0,1,0,0.5208692975273159,0.3333333333333333,Lithuania,0.5208692975273159,1.849999099124769,"[('Lithuania', 0.5208692975273159), ('Latvia', 0.28155110874039785), ('Estonia', 0.19757959373228617)]"
1991-09-01,3,2,0.3333333333333333,1,0,0,0,1,0.37012974744707666,0.3333333333333332,Latvia,0.37012974744707666,1.0,"[('Latvia', 0.37012974744707666), ('Lithuania', 0.37012974744707666), ('Estonia', 0.25974050510584634)]"
1992-05-01,3,2,0.3333333333333333,1,0,0,1,1,0.47441161634059764,0.3333333333333332,Lithuania,0.47441161634059764,1.390536574672424,"[('Lithuania', 0.47441161634059764), ('Latvia', 0.3411716203526378), ('Estonia', 0.1844167633067642)]"
1993-05-01,3,2,0.3333333333333333,1,0,0,1,1,0.47441161634059764,0.3333333333333332,Latvia,0.47441161634059764,1.390536574672424,"[('Latvia', 0.47441161634059764), ('Estonia', 0.3411716203526378), ('Lithuania', 0.1844167633067642)]"
1994-05-01,3,3,0.5,1,0,0,2,1,0.5208692975273159,0.3333333333333333,Lithuania,0.5208692975273159,1.849999099124769,"[('Lithuania', 0.5208692975273159), ('Latvia', 0.28155110874039785), ('Estonia', 0.19757959373228617)]"
1995-05-01,3,3,0.5,1,0,0,1,1,0.5208692975273159,0.3333333333333333,Latvia,0.5208692975273159,1.849999099124769,"[('Latvia', 0.5208692975273159), ('Lithuania', 0.28155110874039785), ('Estonia', 0.19757959373228617)]"
1996-05-01,2,1,0.5,1,0,1,1,3,0.649122638064138,0.4999999999999999,Lithuania,0.649122638064138,1.849998627676622,"[('Lithuania', 0.649122638064138), ('Latvia', 0.3508773619358619)]"
1997-05-01,3,3,0.5,1,1,0,2,0,0.5208692975273159,0.3333333333333333,Lithuania,0.5208692975273159,1.849999099124769,"[('Lithuania', 0.5208692975273159), ('Latvia', 0.28155110874039785), ('Estonia', 0.19757959373228617)]"
1998-01-01,2,1,0.5,1,0,1,0,2,0.649122638064138,0.4999999999999999,Lithuania,0.649122638064138,1.849998627676622,"[('Lithuania', 0.649122638064138), ('Latvia', 0.3508773619358619)]"
1998-05-01,2,1,0.5,1,1,1,1,1,0.649122638064138,0.4999999999999999,Latvia,0.649122638064138,1.849998627676622,"[('Latvia', 0.649122638064138), ('Estonia', 0.3508773619358619)]"
2000-01-01,2,1,0.5,1,1,1,1,1,0.649122638064138,0.4999999999999999,Lithuania,0.649122638064138,1.849998627676622,"[('Lithuania', 0.649122638064138), ('Latvia', 0.3508773619358619)]"
2001-05-01,3,3,0.5,1,1,0,3,1,0.5208692975273159,0.3333333333333333,Latvia,0.5208692975273159,1.849999099124769,"[('Latvia', 0.5208692975273159), ('Lithuania', 0.28155110874039785), ('Estonia', 0.19757959373228617)]"
2003-05-01,3,2,0.3333333333333333,1,0,0,0,1,0.47441161634059764,0.3333333333333332,Latvia,0.47441161634059764,1.390536574672424,"[('Latvia', 0.47441161634059764), ('Lithuania', 0.3411716203526378), ('Estonia', 0.1844167633067642)]"
2005-05-01,2,1,0.5,1,0,1,1,2,0.649122638064138,0.4999999999999999,Lithuania,0.649122638064138,1.849998627676622,"[('Lithuania', 0.649122638064138), ('Latvia', 0.3508773619358619)]"
2008-05-01,3,3,0.5,1,1,0,3,1,0.5208692975273159,0.3333333333333333,Latvia,0.5208692975273159,1.849999099124769,"[('Latvia', 0.5208692975273159), ('Lithuania', 0.28155110874039785), ('Estonia', 0.19757959373228617)]"
2010-05-01,2,1,0.5,1,0,1,0,2,0.649122638064138,0.4999999999999999,Lithuania,0.649122638064138,1.849998627676622,"[('Lithuania', 0.649122638064138), ('Estonia', 0.3508773619358619)]"
2012-05-01,4,3,0.25,2,2,0,3,1,0.3648171434859837,0.25,Finland,0.3648171434859837,1.5517520779729943,"[('Finland', 0.3648171434859837), ('Estonia', 0.23510014819025282), ('Latvia', 0.23510014819025282), ('Lithuania', 0.16498256013351076)]"
2014-05-01,4,3,0.25,2,0,0,1,1,0.3701456615713026,0.24999999999999997,Latvia,0.3701456615713026,1.2387287729632226,"[('Latvia', 0.3701456615713026), ('Lithuania', 0.2988109016680539), ('Finland', 0.21488785520742984), ('Estonia', 0.11615558155321364)]"
2016-05-01,3,2,0.3333333333333333,1,0,1,1,2,0.47441161634059764,0.3333333333333332,Latvia,0.47441161634059764,1.390536574672424,"[('Latvia', 0.47441161634059764), ('Lithuania', 0.3411716203526378), ('Estonia', 0.1844167633067642)]"
