snapshot,nodes,edges,density,communities,new_nodes,removed_nodes,new_edges,removed_edges,pagerank_max,pagerank_mean,dominant_node,dominant_score,dominance_ratio,top_pagerank
1988-09-01,4,7,0.5833333333333334,1,0,0,0,0,0.4196494274667547,0.24999999999999994,Fiji,0.4196494274667547,1.850000300269752,"[('Fiji', 0.4196494274667547), ('Solomon Islands', 0.22683749154287425), ('New Caledonia', 0.17675654049518544), ('Vanuatu', 0.17675654049518544)]"
1989-09-01,5,8,0.4,1,1,0,4,3,0.3970870874230362,0.20000000000000004,Fiji,0.3970870874230362,1.4763796160787557,"[('Fiji', 0.3970870874230362), ('New Caledonia', 0.26896001753105625), ('Papua New Guinea', 0.1182241748624997), ('Solomon Islands', 0.1182241748624997), ('Vanuatu', 0.09750454532090841)]"
1990-09-01,5,6,0.3,1,0,0,3,5,0.35496263908063286,0.2000000000000001,Vanuatu,0.35496263908063286,1.3905392790497382,"[('Vanuatu', 0.35496263908063286), ('New Caledonia', 0.2552697679444237), ('Fiji', 0.13798344741522958), ('Solomon Islands', 0.13798344741522958), ('Papua New Guinea', 0.11380069814448465)]"
1992-05-01,4,5,0.4166666666666667,1,0,1,4,5,0.3078271658713714,0.24999999999999994,Fiji,0.3078271658713714,1.0,"[('Fiji', 0.3078271658713714), ('New Caledonia', 0.3078271658713714), ('Solomon Islands', 0.21601892496340513), ('Vanuatu', 0.16832674329385186)]"
1994-05-01,5,9,0.45,1,1,0,6,2,0.41221192564764786,0.20000000000000004,Solomon Islands,0.41221192564764786,1.8500002856364763,"[('Solomon Islands', 0.41221192564764786), ('Fiji', 0.2228172227042819), ('Papua New Guinea', 0.13646454811831824), ('New Caledonia', 0.12843068958612938), ('Vanuatu', 0.10007561394362283)]"
1998-09-01,5,8,0.4,1,0,0,2,3,0.37699374245344086,0.20000000000000004,Fiji,0.37699374245344086,1.494430558592007,"[('Fiji', 0.37699374245344086), ('Vanuatu', 0.252265814751961), ('Solomon Islands', 0.16256835162105934), ('Papua New Guinea', 0.11408303484027632), ('New Caledonia', 0.0940890563332627)]"
2000-01-01,5,9,0.45,1,0,0,4,3,0.28772507521142443,0.2000000000000001,Fiji,0.28772507521142443,1.1511107418082052,"[('Fiji', 0.28772507521142443), ('New Caledonia', 0.2499542961083447), ('Vanuatu', 0.2019128831466975), ('Solomon Islands', 0.18149455903556688), ('Papua New Guinea', 0.07891318649796678)]"
