snapshot,nodes,edges,density,communities,new_nodes,removed_nodes,new_edges,removed_edges,pagerank_max,pagerank_mean,dominant_node,dominant_score,dominance_ratio,top_pagerank
1956-05-01,3,2,0.3333333333333333,1,0,0,0,0,0.37012974744707666,0.3333333333333332,Argentina,0.37012974744707666,1.0,"[('Argentina', 0.37012974744707666), ('Brazil', 0.37012974744707666), ('Uruguay', 0.25974050510584634)]"
1960-05-01,4,6,0.5,1,1,0,5,1,0.3208333333333333,0.24999999999999997,Argentina,0.3208333333333333,1.0,"[('Argentina', 0.3208333333333333), ('Uruguay', 0.3208333333333333), ('Brazil', 0.3208333333333333), ('Paraguay', 0.037500000000000006)]"
1976-05-01,2,1,0.5,1,0,2,1,6,0.649122638064138,0.4999999999999999,Paraguay,0.649122638064138,1.849998627676622,"[('Paraguay', 0.649122638064138), ('Uruguay', 0.3508773619358619)]"
