snapshot,nodes,edges,density,communities,new_nodes,removed_nodes,new_edges,removed_edges,pagerank_max,pagerank_mean,dominant_node,dominant_score,dominance_ratio,top_pagerank
1982-09-01,5,5,0.25,2,0,0,0,0,0.4029541399553695,0.2,Australia,0.4029541399553695,1.5517569132839606,"[('Australia', 0.4029541399553695), ('Malaysia', 0.25967607200963166), ('Singapore', 0.14036544969670392), ('Indonesia', 0.09850216916914756), ('Brunei', 0.09850216916914756)]"
1983-09-01,4,4,0.3333333333333333,1,1,2,3,4,0.33260554622228633,0.2499999999999999,Singapore,0.33260554622228633,1.0387002386455817,"[('Singapore', 0.33260554622228633), ('Australia', 0.32021321825822335), ('China PR', 0.3096812355194899), ('Brunei', 0.037500000000000006)]"
1985-09-01,3,3,0.5,1,1,2,2,3,0.5208692975273159,0.3333333333333333,Singapore,0.5208692975273159,1.849999099124769,"[('Singapore', 0.5208692975273159), ('Malaysia', 0.28155110874039785), ('Brunei', 0.19757959373228617)]"
1986-05-01,4,3,0.25,2,3,2,3,3,0.3648171434859837,0.25,China PR,0.3648171434859837,1.5517520779729943,"[('China PR', 0.3648171434859837), ('Canada', 0.23510014819025282), ('North Korea', 0.23510014819025282), ('Singapore', 0.16498256013351076)]"
1986-09-01,4,4,0.3333333333333333,1,0,0,3,2,0.4332541665427696,0.24999999999999997,China PR,0.4332541665427696,1.5993026813187912,"[('China PR', 0.4332541665427696), ('North Korea', 0.2709019196950927), ('Canada', 0.1662772720731404), ('Singapore', 0.12956664168899718)]"
1992-09-01,2,1,0.5,1,1,3,1,4,0.649122638064138,0.4999999999999999,Singapore,0.649122638064138,1.849998627676622,"[('Singapore', 0.649122638064138), ('Malaysia', 0.3508773619358619)]"
