snapshot,nodes,edges,density,communities,new_nodes,removed_nodes,new_edges,removed_edges,pagerank_max,pagerank_mean,dominant_node,dominant_score,dominance_ratio,top_pagerank
1873-01-01,2,1,0.5,1,0,0,0,0,0.649122638064138,0.4999999999999999,England,0.649122638064138,1.849998627676622,"[('England', 0.649122638064138), ('Scotland', 0.3508773619358619)]"
1874-01-01,2,1,0.5,1,0,0,1,1,0.649122638064138,0.4999999999999999,Scotland,0.649122638064138,1.849998627676622,"[('Scotland', 0.649122638064138), ('England', 0.3508773619358619)]"
1876-01-01,3,2,0.3333333333333333,1,1,0,1,0,0.5744685965480859,0.3333333333333333,Scotland,0.5744685965480859,2.7000056488803987,"[('Scotland', 0.5744685965480859), ('England', 0.212765701725957), ('Wales', 0.212765701725957)]"
1877-01-01,3,2,0.3333333333333333,1,0,0,0,0,0.5744685965480859,0.3333333333333333,Scotland,0.5744685965480859,2.7000056488803987,"[('Scotland', 0.5744685965480859), ('England', 0.212765701725957), ('Wales', 0.212765701725957)]"
1878-01-01,3,2,0.3333333333333333,1,0,0,0,0,0.5744685965480859,0.3333333333333333,Scotland,0.5744685965480859,2.7000056488803987,"[('Scotland', 0.5744685965480859), ('England', 0.212765701725957), ('Wales', 0.212765701725957)]"
1879-01-01,3,3,0.5,1,0,0,2,1,0.5208692975273159,0.3333333333333333,England,0.5208692975273159,1.849999099124769,"[('England', 0.5208692975273159), ('Scotland', 0.28155110874039785), ('Wales', 0.19757959373228617)]"
1880-01-01,3,3,0.5,1,0,0,1,1,0.5208692975273159,0.3333333333333333,Scotland,0.5208692975273159,1.849999099124769,"[('Scotland', 0.5208692975273159), ('England', 0.28155110874039785), ('Wales', 0.19757959373228617)]"
1881-01-01,3,3,0.5,1,0,0,1,1,0.5208692975273159,0.3333333333333333,Scotland,0.5208692975273159,1.849999099124769,"[('Scotland', 0.5208692975273159), ('Wales', 0.28155110874039785), ('England', 0.19757959373228617)]"
1882-01-01,4,5,0.4166666666666667,1,1,0,2,0,0.4278326099304465,0.24999999999999997,Scotland,0.4278326099304465,1.6407035890232489,"[('Scotland', 0.4278326099304465), ('Wales', 0.26076167126881566), ('England', 0.18299091153140434), ('Northern Ireland', 0.1284148072693334)]"
1883-01-01,4,4,0.3333333333333333,1,0,0,1,2,0.4399862970804468,0.24999999999999997,Scotland,0.4399862970804468,1.4763705949361954,"[('Scotland', 0.4399862970804468), ('England', 0.29801887045810593), ('Northern Ireland', 0.13099741623072358), ('Wales', 0.13099741623072358)]"
1885-09-01,2,1,0.5,1,2,4,1,4,0.649122638064138,0.4999999999999999,Canada,0.649122638064138,1.849998627676622,"[('Canada', 0.649122638064138), ('United States', 0.3508773619358619)]"
1886-09-01,2,1,0.5,1,0,0,1,1,0.649122638064138,0.4999999999999999,United States,0.649122638064138,1.849998627676622,"[('United States', 0.649122638064138), ('Canada', 0.3508773619358619)]"
1888-09-01,2,1,0.5,1,1,1,1,1,0.649122638064138,0.4999999999999999,Scotland,0.649122638064138,1.849998627676622,"[('Scotland', 0.649122638064138), ('Canada', 0.3508773619358619)]"
1902-05-01,2,1,0.5,1,2,2,1,1,0.649122638064138,0.4999999999999999,Argentina,0.649122638064138,1.849998627676622,"[('Argentina', 0.649122638064138), ('Uruguay', 0.3508773619358619)]"
1902-09-01,2,1,0.5,1,2,2,1,1,0.649122638064138,0.4999999999999999,Austria,0.649122638064138,1.849998627676622,"[('Austria', 0.649122638064138), ('Hungary', 0.3508773619358619)]"
1903-01-01,2,1,0.5,1,1,1,1,1,0.649122638064138,0.4999999999999999,Hungary,0.649122638064138,1.849998627676622,"[('Hungary', 0.649122638064138), ('Czechoslovakia', 0.3508773619358619)]"
1903-05-01,2,1,0.5,1,1,1,1,1,0.649122638064138,0.4999999999999999,Hungary,0.649122638064138,1.849998627676622,"[('Hungary', 0.649122638064138), ('Austria', 0.3508773619358619)]"
1903-09-01,4,2,0.16666666666666666,2,2,0,2,1,0.32456160227748454,0.24999999999999994,Austria,0.32456160227748454,1.0,"[('Austria', 0.32456160227748454), ('Uruguay', 0.32456160227748454), ('Hungary', 0.17543839772251532), ('Argentina', 0.17543839772251532)]"
1904-05-01,2,1,0.5,1,0,2,1,2,0.649122638064138,0.4999999999999999,Hungary,0.649122638064138,1.849998627676622,"[('Hungary', 0.649122638064138), ('Austria', 0.3508773619358619)]"
1904-09-01,2,1,0.5,1,0,0,1,1,0.649122638064138,0.4999999999999999,Austria,0.649122638064138,1.849998627676622,"[('Austria', 0.649122638064138), ('Hungary', 0.3508773619358619)]"
1905-01-01,4,2,0.16666666666666666,2,4,2,2,1,0.32456160227748454,0.24999999999999994,France,0.32456160227748454,1.0,"[('France', 0.32456160227748454), ('Netherlands', 0.32456160227748454), ('Switzerland', 0.17543839772251532), ('Belgium', 0.17543839772251532)]"
1905-05-01,5,3,0.15,2,2,1,2,1,0.3109697333312013,0.20000000000000004,Netherlands,0.3109697333312013,1.390538257940448,"[('Netherlands', 0.3109697333312013), ('Belgium', 0.22363263402172362), ('Trinidad and Tobago', 0.22363263402172362), ('France', 0.12088249931267586), ('Guyana', 0.12088249931267586)]"
1906-01-01,3,2,0.3333333333333333,1,0,2,1,2,0.5744685965480859,0.3333333333333333,Belgium,0.5744685965480859,2.7000056488803987,"[('Belgium', 0.5744685965480859), ('France', 0.212765701725957), ('Netherlands', 0.212765701725957)]"
