snapshot,nodes,edges,density,communities,new_nodes,removed_nodes,new_edges,removed_edges,pagerank_max,pagerank_mean,dominant_node,dominant_score,dominance_ratio,top_pagerank
2006-09-01,4,6,0.5,1,0,0,0,0,0.4421822830977884,0.25,Sápmi,0.4421822830977884,1.8499998115585217,"[('Sápmi', 0.4421822830977884), ('Monaco', 0.23901747466951062), ('Occitania', 0.18733608774451507), ('Ambazonia', 0.13146415448818594)]"
2008-05-01,5,9,0.45,1,4,3,9,6,0.4115257075100911,0.20000000000000004,Padania,0.4115257075100911,2.1146932652514234,"[('Padania', 0.4115257075100911), ('Arameans Suryoye', 0.19460302554146705), ('Sápmi', 0.17271126242863105), ('Iraqi Kurdistan', 0.12120074098475239), ('Provence', 0.09995926353505868)]"
2009-05-01,6,9,0.3,1,2,1,6,6,0.3574392616285964,0.16666666666666663,Padania,0.3574392616285964,1.5244890401984443,"[('Padania', 0.3574392616285964), ('Iraqi Kurdistan', 0.23446495986751612), ('Provence', 0.13832221294501318), ('Occitania', 0.09706811290981826), ('Sápmi', 0.09706811290981826), ('Gozo', 0.07563733973923753)]"
2010-05-01,6,11,0.36666666666666664,2,1,1,6,4,0.37742902347915874,0.1666666666666666,Padania,0.37742902347915874,1.9566141736619835,"[('Padania', 0.37742902347915874), ('Iraqi Kurdistan', 0.19289905417211897), ('Occitania', 0.149799494044224), ('Gozo', 0.10070172289455068), ('Two Sicilies', 0.10070172289455068), ('Provence', 0.0784689825153966)]"
2012-05-01,9,17,0.2361111111111111,2,6,3,15,9,0.26487478514498414,0.1111111111111111,Iraqi Kurdistan,0.26487478514498414,1.64543548450258,"[('Iraqi Kurdistan', 0.26487478514498414), ('Northern Cyprus', 0.16097549107193138), ('Zanzibar', 0.12645234991116053), ('Provence', 0.12190725926922594), ('Occitania', 0.09781231082256284), ('Western Sahara', 0.0699716740060837), ('Tamil Eelam', 0.05816173388663859), ('Raetia', 0.05816173388663859), ('Darfur', 0.04168266200077434)]"
